"","ID","Baboons.3-6","Baboons.6-9","Baboons.birth-3","Baboons.gest","Baboons.peri_concpt","Banded.Mongoose.3-6","Banded.Mongoose.6-9","Banded.Mongoose.birth-3","Banded.Mongoose.gest","Banded.Mongoose.peri_concpt","BB.Jackal.3-6","BB.Jackal.6-9","BB.Jackal.birth-3","BB.Jackal.gest","BB.Jackal.peri_concpt","BE.Fox.3-6","BE.Fox.6-9","BE.Fox.birth-3","BE.Fox.gest","BE.Fox.peri_concpt","Buffalo.3-6","Buffalo.6-9","Buffalo.birth-3","Buffalo.gest","Buffalo.peri_concpt","Bushbuck.3-6","Bushbuck.6-9","Bushbuck.birth-3","Bushbuck.gest","Bushbuck.peri_concpt","Cattle.3-6","Cattle.6-9","Cattle.birth-3","Cattle.gest","Cattle.peri_concpt","Cheetah.3-6","Cheetah.6-9","Cheetah.birth-3","Cheetah.gest","Cheetah.peri_concpt","Eland.3-6","Eland.6-9","Eland.birth-3","Eland.gest","Eland.peri_concpt","Elephant.3-6","Elephant.6-9","Elephant.birth-3","Elephant.gest","Elephant.peri_concpt","Giraffe.3-6","Giraffe.6-9","Giraffe.birth-3","Giraffe.gest","Giraffe.peri_concpt","Gnu.3-6","Gnu.6-9","Gnu.birth-3","Gnu.gest","Gnu.peri_concpt","Grants.3-6","Grants.6-9","Grants.birth-3","Grants.gest","Grants.peri_concpt","Hartebeast.3-6","Hartebeast.6-9","Hartebeast.birth-3","Hartebeast.gest","Hartebeast.peri_concpt","Hippo.3-6","Hippo.6-9","Hippo.birth-3","Hippo.gest","Hippo.peri_concpt","Impala.3-6","Impala.6-9","Impala.birth-3","Impala.gest","Impala.peri_concpt","Lion.3-6","Lion.6-9","Lion.birth-3","Lion.gest","Lion.peri_concpt","Oribi.3-6","Oribi.6-9","Oribi.birth-3","Oribi.gest","Oribi.peri_concpt","Ostrich.3-6","Ostrich.6-9","Ostrich.birth-3","Ostrich.gest","Ostrich.peri_concpt","Other.3-6","Other.6-9","Other.birth-3","Other.gest","Other.peri_concpt","Reedbuck.3-6","Reedbuck.6-9","Reedbuck.birth-3","Reedbuck.gest","Reedbuck.peri_concpt","Shoats.3-6","Shoats.6-9","Shoats.birth-3","Shoats.gest","Shoats.peri_concpt","Slender.Mongoose.3-6","Slender.Mongoose.6-9","Slender.Mongoose.birth-3","Slender.Mongoose.gest","Slender.Mongoose.peri_concpt","Spotted.Hyena.3-6","Spotted.Hyena.6-9","Spotted.Hyena.birth-3","Spotted.Hyena.gest","Spotted.Hyena.peri_concpt","SS.Jackal.3-6","SS.Jackal.6-9","SS.Jackal.birth-3","SS.Jackal.gest","SS.Jackal.peri_concpt","Thomsons.3-6","Thomsons.6-9","Thomsons.birth-3","Thomsons.gest","Thomsons.peri_concpt","Topi.3-6","Topi.6-9","Topi.birth-3","Topi.gest","Topi.peri_concpt","total.3-6","total.6-9","total.birth-3","total.gest","total.peri_concpt","Warthog.3-6","Warthog.6-9","Warthog.birth-3","Warthog.gest","Warthog.peri_concpt","Waterbuck.3-6","Waterbuck.6-9","Waterbuck.birth-3","Waterbuck.gest","Waterbuck.peri_concpt","Zebra.3-6","Zebra.6-9","Zebra.birth-3","Zebra.gest","Zebra.peri_concpt","num.transects.3-6","num.transects.6-9","num.transects.birth-3","num.transects.gest","num.transects.peri_concpt","lastUpdated","sampleID","eartag","Name","PrevID","Sex","AgeClass","Status","FirstSeen","DenGrad","Disappeared","Mom","Birthdate","NumberLittermates","Litrank","ArrivedDen","LeaveDen","Fate","MortalitySource","DeathDate","Weaned","Clan","park","miscNotes"
"554","uke",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,0.833333333333333,NA,NA,NA,0,0,NA,NA,NA,34.4791666666667,115.333333333333,0,28.9285714285714,32.5892857142857,1.25,2.58333333333333,NA,NA,NA,3.75,0.5,0.480769230769231,1.33928571428571,0,NA,NA,NA,NA,NA,0.104166666666667,1.83333333333333,0,1.60714285714286,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.25,NA,NA,NA,3.125,5.25,17.6923076923077,1.78571428571429,2.41071428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.3541666666667,23.4166666666667,34.1346153846154,36.4285714285714,12.7678571428571,1.04166666666667,6.16666666666667,4.42307692307692,3.30357142857143,1.16071428571429,56.3541666666667,164.5,56.7307692307692,73.9285714285714,107.589285714286,0,1.58333333333333,NA,NA,NA,0,0,NA,NA,NA,2.1875,6.75,0,0.535714285714286,58.6607142857143,12,15,13,14,14,"02-Feb-16",NA,"","ukelele","","m","c","resident",2005-07-16,"28-Sep-05",2007-05-09,"hem",2005-02-01,1,1,"","","d","","","","talek","tk","talek east"
"555","umbr",NA,NA,NA,NA,0,NA,NA,NA,NA,1.375,NA,NA,NA,NA,0.0625,NA,NA,NA,NA,0,NA,NA,NA,NA,0.5625,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0.25,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,54.0625,NA,NA,NA,NA,3.5625,NA,NA,NA,NA,0.375,NA,NA,NA,NA,0,NA,NA,NA,NA,9.375,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0.0625,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0.0625,NA,NA,NA,NA,0,NA,NA,NA,NA,113.6875,NA,NA,NA,NA,22.9375,NA,NA,NA,NA,228.8125,NA,NA,NA,NA,1.5,NA,NA,NA,NA,0.0625,NA,NA,NA,NA,20.875,NA,NA,NA,NA,20,"18-Jun-15",NA,"","umbreon","","f","c","resident",2013-10-11,"",NA,"mgta",2013-03-23,1,1,"","","a","","","12/4/13","talek","tk",""
"556","van",0,0.238095238095238,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.588235294117647,0.416666666666667,1.5,1.48809523809524,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.535714285714286,0,0,0,0,0,0,0.220588235294118,0.119047619047619,0.0833333333333333,0.178571428571429,0,187.279411764706,205.297619047619,0,17.6785714285714,3.4375,4.19117647058824,5.23809523809524,6.16666666666667,4.88095238095238,0.520833333333333,3.89705882352941,0.119047619047619,1.91666666666667,3.39285714285714,0.729166666666667,NA,0,NA,NA,NA,21.0294117647059,7.97619047619048,14.0833333333333,6.78571428571429,7.1875,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0.367647058823529,1.01190476190476,2.41666666666667,0.119047619047619,0.520833333333333,8.30882352941176,8.80952380952381,12.4166666666667,7.26190476190476,3.125,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,161.544117647059,84.0476190476191,339.083333333333,125.892857142857,44.4791666666667,37.2058823529412,10.6547619047619,37.0833333333333,17.6190476190476,6.875,450.955882352941,337.619047619048,422.5,194.642857142857,78.3333333333333,2.94117647058824,1.78571428571429,2.25,0,2.08333333333333,0,0,0,0.0595238095238095,0,23.3823529411765,11.9047619047619,5.5,8.75,9.375,17,21,15,21,12,"02-Feb-16",NA,"","vanity","","f","c","resident",2010-06-04,"29-Sep-10",2012-06-20,"arg",2010-02-26,1,1,"","","k","","","2/25/11","talek","tk",""
"557","vdg",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.05769230769231,0.25,1.07142857142857,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0.192307692307692,0.833333333333333,0,0.75,0.703125,0,0.75,0.535714285714286,1.0625,0,0.0961538461538462,11.9166666666667,0,306.875,4.296875,3.75,1.5,5.17857142857143,0.6875,4.53125,4.80769230769231,1.33333333333333,0,0.0625,0.859375,NA,NA,NA,NA,NA,26.7307692307692,7.58333333333333,3.83928571428571,8.625,7.734375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.078125,5.76923076923077,4.83333333333333,13.6607142857143,5.9375,6.71875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,181.634615384615,103.75,78.0357142857143,15.6875,122.03125,49.8076923076923,15.8333333333333,20.625,11.9375,14.84375,275.961538461538,205.666666666667,135.178571428571,409.875,195.078125,0.480769230769231,1.5,6.875,3.4375,1.40625,0.288461538461538,0,0,0,0,1.34615384615385,55.5833333333333,5.35714285714286,54.8125,31.875,13,15,14,20,16,"21-Jul-16",NA,"","vasco de gama","","f","c","resident",2008-04-13,"10-Jul-08",2010-08-03,"ali",2007-11-15,1,2,"","","k","","","11/25/08","talek","tk",""
"558","vega",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,490,566.041666666667,3.85416666666667,5.72916666666667,233.854166666667,NA,NA,NA,NA,NA,0.75,0,2.70833333333333,0,1.04166666666667,NA,NA,NA,NA,NA,7.25,5.9375,7.8125,1.66666666666667,7.91666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.75,3.125,7.70833333333333,4.58333333333333,4.0625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,261.375,183.125,305.729166666667,48.0208333333333,73.8541666666667,26.875,17.8125,37.8125,16.7708333333333,5.625,798,814.0625,365.625,86.6666666666667,370.3125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,38.0208333333333,0,9.89583333333333,43.9583333333333,10,12,12,12,12,"28-Mar-08",NA,"","vega","","u","c","resident",1996-02-21,"",1996-03-21,"sx",1996-01-03,0,NA,"2/3/96","","k","","3/21/96","","talek","tk","dengrad calced by pat"
"559","vf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.833333333333333,220.729166666667,27.9166666666667,352.916666666667,671.5625,NA,NA,NA,NA,NA,2.70833333333333,0,0,0,0.833333333333333,NA,NA,NA,NA,NA,4.6875,1.66666666666667,5.20833333333333,0,7.39583333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.54166666666667,2.29166666666667,1.875,4.79166666666667,4.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,163.020833333333,29.7916666666667,34.1666666666667,11.7708333333333,94.6875,31.4583333333333,21.875,21.3541666666667,48.9583333333333,16.0416666666667,231.666666666667,320.729166666667,112.083333333333,482.604166666667,819.583333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.4166666666667,44.375,21.5625,64.1666666666667,24.6875,12,12,12,12,12,"21-Jul-16",NA,"","violent femmes","","f","c","resident",1999-01-31,"",1999-03-05,"bail",1998-12-02,1,2,"12/10/98","","k","","3/1/99","","talek","tk","dengrad calced by pat"
"560","vio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,0.833333333333333,NA,NA,NA,0,0,NA,NA,NA,34.4791666666667,115.333333333333,0,28.9285714285714,32.5892857142857,1.25,2.58333333333333,NA,NA,NA,3.75,0.5,0.480769230769231,1.33928571428571,0,NA,NA,NA,NA,NA,0.104166666666667,1.83333333333333,0,1.60714285714286,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.25,NA,NA,NA,3.125,5.25,17.6923076923077,1.78571428571429,2.41071428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.3541666666667,23.4166666666667,34.1346153846154,36.4285714285714,12.7678571428571,1.04166666666667,6.16666666666667,4.42307692307692,3.30357142857143,1.16071428571429,56.3541666666667,164.5,56.7307692307692,73.9285714285714,107.589285714286,0,1.58333333333333,NA,NA,NA,0,0,NA,NA,NA,2.1875,6.75,0,0.535714285714286,58.6607142857143,12,15,13,14,14,"21-Jul-16",NA,"","viola","","f","c","resident",2005-07-16,"25-Sep-05",2008-10-26,"hem",2005-02-01,1,2,"","","k","","","","talek","","talek east"
"561","viol",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.921875,0.0961538461538462,0.416666666666667,0,0,0,0,0,0,0,10.859375,39.8076923076923,0,0,0,NA,NA,NA,NA,NA,0,0,0.277777777777778,0,0.769230769230769,0,2.5,0,0,0,0.078125,0,0,0,0,0.078125,6.640625,18.8194444444444,109.553571428571,50.2884615384615,1.25,2.40384615384615,2.70833333333333,3.75,1.44230769230769,2.03125,0.3125,1.11111111111111,0,0,0,0,0,0,0,5.859375,19.375,10.2083333333333,6.42857142857143,1.82692307692308,NA,NA,NA,NA,NA,0,0,0,0,0,0.3125,0,1.25,0.178571428571429,1.63461538461538,0,3.55769230769231,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,124.921875,75,175.763888888889,81.7857142857143,113.846153846154,38.4166666666667,49.296875,36.9444444444444,15.8035714285714,15.0961538461538,196.40625,193.515625,249.722222222222,233.125,189.326923076923,1.5625,0,0.147058823529412,1.07142857142857,0.480769230769231,0,0,0,0,0,3.515625,3.59375,2.08333333333333,14.5535714285714,3.94230769230769,16,16,18,14,13,"02-Feb-16",NA,"","violet","moe; diamond=cubnames","f","c","resident",2012-01-06,"04-Jul-12",2012-08-24,"mos",2011-10-30,1,1,"","","k","","","","talek","tk","DLS was when a VIOL/GYPS was seen but Kay wants to give hyena the later potential DLS"
"562","viv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,142.857142857143,0.803571428571429,66.7857142857143,1.51785714285714,47.4107142857143,NA,NA,NA,NA,NA,2.23214285714286,0.357142857142857,1.60714285714286,2.76785714285714,0,NA,NA,NA,NA,NA,3.66071428571429,3.125,3.39285714285714,8.83928571428571,5.17857142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.9821428571429,8.125,6.33928571428571,4.55357142857143,8.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189.464285714286,314.732142857143,168.75,287.232142857143,150.982142857143,30.7142857142857,42.9464285714286,18.3928571428571,26.0714285714286,20.3571428571429,392.678571428571,378.035714285714,273.571428571429,331.25,238.839285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.7678571428571,7.94642857142857,8.30357142857143,0.267857142857143,6.16071428571429,14,14,14,14,14,"21-Jul-16",NA,"","vivaldi","","f","c","resident",1994-08-07,"27-Jan-95",1995-02-06,"hk",1994-07-01,1,2,"7/14/94","","k","lions","2/6/95","","talek","tk","dengrad calced by pat"
"563","vns",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,163.854166666667,0.729166666666667,77.8125,1.14583333333333,55.3125,NA,NA,NA,NA,NA,2.5,0,0.104166666666667,3.22916666666667,0,NA,NA,NA,NA,NA,4.0625,3.64583333333333,1.66666666666667,10.3125,6.04166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.0833333333333,5.3125,4.16666666666667,5.3125,10.2083333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,213.4375,292.083333333333,126.5625,318.958333333333,169.375,33.4375,37.6041666666667,17.8125,26.5625,22.6041666666667,440.208333333333,346.25,237.8125,365.833333333333,270.3125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.8333333333333,6.875,9.6875,0.3125,6.77083333333333,12,12,12,12,12,"28-Mar-08",NA,"","venus","","f","c","resident",1994-07-29,"",1994-11-10,"sx",1994-07-10,1,2,"7/21/94","","k","","11/10/94","","talek","tk","dengrad calced by pat"
"564","vol",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.833333333333333,0,0,0.0833333333333333,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0694444444444444,0,0,0,0,0,0.416666666666667,0,0.833333333333333,0,0,1,0.694444444444444,0,0,0,143.083333333333,0.5625,30,130.288461538462,7.77777777777778,7.33333333333333,2.77777777777778,3.83333333333333,1.38888888888889,1.52777777777778,0.583333333333333,0,0,2.11538461538462,NA,NA,NA,NA,NA,10.8333333333333,1.5,4.625,1.33333333333333,1.63461538461538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.694444444444444,0.666666666666667,0,0.25,0,10.9027777777778,9.66666666666667,5.125,7.33333333333333,1.53846153846154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.277777777778,62.6666666666667,29.1875,19.4166666666667,20.8653846153846,39.7916666666667,5.16666666666667,5.375,9.83333333333333,1.15384615384615,224.583333333333,243.25,52.375,79.25,164.903846153846,1.52777777777778,0.25,2.22222222222222,2.25,0.694444444444444,0,0,0,0.0833333333333333,0,0.347222222222222,10.9166666666667,2.375,4,5.86538461538461,18,15,20,15,13,"",NA,"","voltaire","","u","c","resident",2005-12-30,"",2005-12-30,"mali",2005-12-06,1,2,"","","u","","12/30/05","","talek","",""
"565","vwil",0,0.277777777777778,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.583333333333333,0,0.5,2.84722222222222,0.166666666666667,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.75,0,0,0,0,0,0.25,0.138888888888889,0,0.277777777777778,0,275.666666666667,162.569444444444,21.75,0.0694444444444444,25.0833333333333,3.91666666666667,4.09722222222222,6.6875,4.16666666666667,3.16666666666667,0,0.138888888888889,4.625,4.09722222222222,0.583333333333333,0,0,NA,NA,NA,5.91666666666667,9.65277777777778,25.6875,8.54166666666667,5.25,NA,NA,NA,NA,NA,0,0,NA,NA,NA,1.16666666666667,0.416666666666667,1.9375,0.138888888888889,0,7.5,6.11111111111111,12.1875,8.19444444444444,5.5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.9166666666667,96.8055555555556,297.625,167.013888888889,90.75,11.75,21.9444444444444,49.25,25.9722222222222,7.91666666666667,402.916666666667,315.902777777778,441.9375,226.666666666667,155.916666666667,1.58333333333333,2.08333333333333,3.0625,0.694444444444444,1.41666666666667,0,0,0,0.0694444444444444,0,12.6666666666667,11.6666666666667,18.625,4.58333333333333,15.3333333333333,15,18,20,18,15,"02-Feb-16",NA,"","venus williams","","m","c","resident",2010-04-09,"01-Jan-11",2011-09-19,"baez",2010-03-30,1,2,"","","k","","","6/25/11","talek","tk",""
"566","walt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.9166666666667,0.833333333333333,221.041666666667,0.625,34.2708333333333,NA,NA,NA,NA,NA,0.3125,0,0,2.70833333333333,0,NA,NA,NA,NA,NA,1.77083333333333,4.47916666666667,3.33333333333333,3.02083333333333,5.20833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.39583333333333,10.4166666666667,3.125,8.02083333333333,2.60416666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.75,74.0625,62.8125,134.0625,31.875,6.875,13.3333333333333,27.8125,26.3541666666667,42.0833333333333,73.6458333333333,115.625,378.541666666667,179.166666666667,146.979166666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.625,12.5,60.4166666666667,4.375,30.9375,12,12,12,12,12,"",NA,"","walt","","u","c","resident",1999-06-14,"",1999-06-15,"who",1999-05-25,1,1,"","","","","","","talek","tk","dengrad calced by pat"
"567","warf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.520833333333333,137.291666666667,0.535714285714286,241.354166666667,0.208333333333333,NA,NA,NA,NA,NA,0.208333333333333,8.54166666666667,2.14285714285714,0.104166666666667,2.8125,NA,NA,NA,NA,NA,3.33333333333333,17.5,3.03571428571429,3.85416666666667,4.16666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.35416666666667,6.14583333333333,11.6071428571429,3.125,6.77083333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,222.395833333333,218.125,323.035714285714,82.1875,265,27.7083333333333,74.8958333333333,39.8214285714286,20.2083333333333,21.25,263.541666666667,479.583333333333,390.178571428571,366.145833333333,300.520833333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.02083333333333,17.0833333333333,10,15.3125,0.3125,12,12,14,12,12,"18-Jul-16",142,"","warf","wf","m","c","resident",1994-12-19,"",1995-03-27,"scy",1994-11-15,1,1,"","","k","humans (us)","3/27/95","","talek","tk","synonym=wrf, wf dengrad calced by pat"
"568","wash",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.7916666666667,10,33.3333333333333,254.479166666667,731.041666666667,NA,NA,NA,NA,NA,0.3125,4.16666666666667,1.875,1.25,0.625,NA,NA,NA,NA,NA,4.79166666666667,3.85416666666667,3.4375,5.72916666666667,6.35416666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.97916666666667,0.625,2.91666666666667,3.33333333333333,4.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.416666666667,210.625,149.6875,191.354166666667,245,35.3125,47.9166666666667,27.7083333333333,21.7708333333333,22.9166666666667,231.041666666667,277.5,238.645833333333,541.354166666667,1016.66666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.4375,0.3125,19.6875,63.4375,6.35416666666667,12,12,12,12,12,"18-Jul-16",212,"","washington","","m","c","resident",1996-11-02,"15-Jun-97",1997-08-27,"nav",1996-10-23,1,2,"11/2/96","","k","humans","8/27/97","","talek","tk","dengrad calced by pat"
"569","wat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.375,1.875,139.583333333333,20,6.66666666666667,NA,NA,NA,NA,NA,0.104166666666667,3.75,0.208333333333333,4.0625,1.5625,NA,NA,NA,NA,NA,3.4375,3.85416666666667,1.14583333333333,3.85416666666667,5.20833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.4375,8.85416666666667,3.64583333333333,1.5625,6.77083333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.333333333333,142.291666666667,114.895833333333,162.5,171.875,20.1041666666667,31.4583333333333,14.8958333333333,50.7291666666667,46.4583333333333,177.1875,192.083333333333,297.8125,242.708333333333,252.291666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.39583333333333,0,23.4375,0,13.75,12,12,12,12,12,"21-Jul-16",214,"","watson","","f","c","resident",1997-06-27,"",2006-02-01,"jb",1997-06-27,1,1,"","","k","starvation","","","talek","tk","dengrad calced by pat"
"570","whh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,342.8125,675.208333333333,2.75,0.416666666666667,64.0625,NA,NA,NA,NA,NA,0.833333333333333,0,3.125,2.1875,0.208333333333333,NA,NA,NA,NA,NA,7.39583333333333,0,2.75,3.125,4.0625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.6875,3.75,9.5,6.35416666666667,2.8125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.2291666666667,12.3958333333333,183.875,151.145833333333,45.5208333333333,15.625,28.3333333333333,32.125,25.3125,18.4375,493.4375,775.3125,234.125,188.541666666667,144.583333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.8541666666667,55.625,0,0,9.47916666666667,12,12,10,12,12,"31-Mar-17",248,"","harrison","","f","c","resident",1998-05-29,"02-Oct-98",2004-10-22,"nav",1998-02-28,0,NA,"3/21/98","","k","","10/15/04","1/3/99","talek","tk","talek west. dengrad calced by pat"
